cpf_cliente,data_hora_solicitacao,limite_atual,novo_limite_solicitado,status_pedido45573022890,2026-08-09T22:20:15.824593,22000.00,25000.00,aprovado
45573022890,2026-08-10T12:12:27.917568,30000.00,5000.00,aprovado
52998224725,2026-08-10T12:12:27.921125,12000.00,2000.00,rejeitado
52998224725,2026-08-10T12:12:27.923226,12000.00,8000.00,aprovado
52998224725,2026-08-10T12:12:27.925745,8000.00,12000.00,rejeitado
45573022890,2026-08-10T12:12:27.926735,2500.00,5000.00,aprovado
45573022890,2026-08-10T12:17:20.400763,5000.00,5000.00,aprovado
52998224725,2026-08-10T12:17:20.402403,8000.00,2000.00,rejeitado
52998224725,2026-08-10T12:17:20.402936,8000.00,8000.00,rejeitado
52998224725,2026-08-10T12:41:48.600236,8000.00,8000.00,rejeitado
52998224725,2026-08-10T12:42:48.280775,8000.00,8000.00,rejeitado
52998224725,2026-08-10T12:43:30.019535,12000.00,8000.00,aprovado
45573022890,2026-08-10T12:43:47.042301,30000.00,5000.00,aprovado
52998224725,2026-08-10T12:43:47.045453,8000.00,2000.00,rejeitado
52998224725,2026-08-10T12:43:47.047368,8000.00,8000.00,rejeitado
45573022890,2026-08-10T12:46:40.545847,2500.00,5000.00,aprovado
52998224725,2026-08-10T12:46:40.559073,12000.00,2000.00,rejeitado
52998224725,2026-08-10T12:46:40.564420,12000.00,8000.00,aprovado
52998224725,2026-08-10T12:46:40.570913,12000.00,12000.00,rejeitado
45573022890,2026-08-10T12:46:40.572344,2500.00,5000.00,aprovado
45573022890,2026-08-10T13:07:38.575323,5000.00,20.00,aprovado
45573022890,2026-08-10T13:13:23.085139,2500.00,5000.00,aprovado
52998224725,2026-08-10T13:13:23.101945,12000.00,2000.00,rejeitado
52998224725,2026-08-10T13:13:23.104986,12000.00,8000.00,aprovado
52998224725,2026-08-10T13:13:23.114791,12000.00,12000.00,rejeitado
45573022890,2026-08-10T13:13:23.115337,2500.00,5000.00,aprovado
45573022890,2026-08-10T13:14:45.828331,2500.00,5000.00,aprovado
52998224725,2026-08-10T13:14:45.831738,12000.00,2000.00,rejeitado
52998224725,2026-08-10T13:14:45.834163,12000.00,8000.00,aprovado
52998224725,2026-08-10T13:14:45.836810,12000.00,12000.00,rejeitado
45573022890,2026-08-10T13:14:45.837341,2500.00,5000.00,aprovado
45573022890,2026-08-10T13:21:24.507445,2500.00,5000.00,aprovado
52998224725,2026-08-10T13:21:24.510665,12000.00,2000.00,rejeitado
52998224725,2026-08-10T13:21:24.514035,12000.00,8000.00,aprovado
52998224725,2026-08-10T13:21:24.517060,12000.00,12000.00,rejeitado
45573022890,2026-08-10T13:21:24.517589,2500.00,5000.00,aprovado
45573022890,2026-08-10T13:38:33.380139,2500.00,5000.00,aprovado
52998224725,2026-08-10T13:38:33.384783,12000.00,2000.00,rejeitado
52998224725,2026-08-10T13:38:33.387373,12000.00,8000.00,aprovado
52998224725,2026-08-10T13:38:33.399752,12000.00,12000.00,rejeitado
45573022890,2026-08-10T13:38:33.400459,2500.00,5000.00,aprovado
45573022890,2026-08-10T13:39:21.831283,2500.00,5000.00,aprovado
52998224725,2026-08-10T13:39:21.836117,12000.00,2000.00,rejeitado
52998224725,2026-08-10T13:39:21.840054,12000.00,8000.00,aprovado
52998224725,2026-08-10T13:39:21.844616,12000.00,12000.00,rejeitado
52998224725,2026-08-10T13:39:21.848117,12000.00,15000.00,rejeitado
45573022890,2026-08-10T13:39:21.849762,2500.00,5000.00,aprovado
45573022890,2026-08-10T13:45:41.070443,2500.00,5000.00,aprovado
52998224725,2026-08-10T13:45:41.075731,12000.00,2000.00,rejeitado
52998224725,2026-08-10T13:45:41.082281,12000.00,8000.00,aprovado
52998224725,2026-08-10T13:45:41.088694,12000.00,12000.00,rejeitado
52998224725,2026-08-10T13:45:41.095746,12000.00,15000.00,rejeitado
45573022890,2026-08-10T13:45:41.096782,2500.00,5000.00,aprovado
45573022890,2026-08-10T14:26:35.209239,2500.00,5000.00,aprovado
52998224725,2026-08-10T14:26:35.215033,12000.00,2000.00,rejeitado
52998224725,2026-08-10T14:26:35.221270,12000.00,8000.00,aprovado
52998224725,2026-08-10T14:26:35.225851,12000.00,12000.00,rejeitado
52998224725,2026-08-10T14:26:35.228880,12000.00,15000.00,rejeitado
45573022890,2026-08-10T14:26:35.229449,2500.00,5000.00,aprovado
52998224725,2026-08-10T14:29:35.814036,12000.00,15.00,rejeitado
45573022890,2026-08-10T18:03:26.348013,5000.00,23122003.00,rejeitado
12345678909,2026-08-10T18:10:17.656049,6000.00,15000.00,rejeitado
45573022890,2026-08-10T18:16:12.647530,5000.00,10000.00,aprovado
45573022890,2026-08-11T13:01:21.428144,2500.00,5000.00,rejeitado
52998224725,2026-08-11T13:01:21.584866,12000.00,2000.00,rejeitado
52998224725,2026-08-11T13:01:21.595885,12000.00,8000.00,aprovado
52998224725,2026-08-11T13:01:21.612683,12000.00,12000.00,rejeitado
52998224725,2026-08-11T13:01:21.619977,12000.00,15000.00,rejeitado
45573022890,2026-08-11T13:01:21.624891,2500.00,5000.00,aprovado
45573022890,2026-08-11T13:01:54.384213,2500.00,5000.00,rejeitado
45573022890,2026-08-11T13:03:56.372257,2500.00,5000.00,aprovado
52998224725,2026-08-11T13:03:56.388046,12000.00,2000.00,rejeitado
52998224725,2026-08-11T13:03:56.395899,12000.00,8000.00,aprovado
52998224725,2026-08-11T13:03:56.416799,12000.00,12000.00,rejeitado
52998224725,2026-08-11T13:03:56.428259,12000.00,15000.00,rejeitado
45573022890,2026-08-11T13:03:56.431803,2500.00,5000.00,aprovado
45573022890,2026-08-11T13:04:18.322541,2500.00,5000.00,rejeitado
52998224725,2026-08-11T13:04:18.611689,12000.00,2000.00,rejeitado
52998224725,2026-08-11T13:04:18.618910,12000.00,8000.00,aprovado
52998224725,2026-08-11T13:04:18.625736,12000.00,12000.00,rejeitado
52998224725,2026-08-11T13:04:18.634005,12000.00,15000.00,rejeitado
45573022890,2026-08-11T13:04:18.636639,2500.00,5000.00,aprovado
45573022890,2026-08-11T13:05:42.181377,2500.00,5000.00,rejeitado
45573022890,2026-08-11T13:06:54.203562,2500.00,5000.00,rejeitado
45573022890,2026-08-11T13:07:07.780989,2500.00,5000.00,rejeitado
45573022890,2026-08-11T13:08:18.583801,2500.00,5000.00,aprovado
45573022890,2026-08-11T13:08:39.963922,2500.00,5000.00,aprovado
52998224725,2026-08-11T13:08:39.984189,12000.00,2000.00,rejeitado
52998224725,2026-08-11T13:08:40.001669,12000.00,8000.00,aprovado
52998224725,2026-08-11T13:08:40.012627,12000.00,12000.00,rejeitado
52998224725,2026-08-11T13:08:40.028880,12000.00,15000.00,rejeitado
45573022890,2026-08-11T13:08:40.038200,2500.00,5000.00,aprovado
45573022890,2026-08-11T13:54:36.914052,2500.00,5000.00,aprovado
52998224725,2026-08-11T13:54:36.925180,12000.00,2000.00,rejeitado
52998224725,2026-08-11T13:54:36.934796,12000.00,8000.00,aprovado
52998224725,2026-08-11T13:54:36.944849,12000.00,12000.00,rejeitado
52998224725,2026-08-11T13:54:36.952288,12000.00,15000.00,rejeitado
45573022890,2026-08-11T13:54:36.955558,2500.00,5000.00,aprovado
45573022890,2026-08-11T14:22:23.504573,5000.00,7500.00,aprovado
45573022890,2026-08-11T14:24:42.756706,2500.00,5000.00,aprovado
52998224725,2026-08-11T14:24:42.765466,12000.00,2000.00,rejeitado
52998224725,2026-08-11T14:24:42.776372,12000.00,8000.00,aprovado
52998224725,2026-08-11T14:24:42.788382,12000.00,12000.00,rejeitado
52998224725,2026-08-11T14:24:42.795316,12000.00,15000.00,rejeitado
45573022890,2026-08-11T14:24:42.800773,2500.00,5000.00,aprovado
45573022890,2026-08-11T14:29:00.976453,2500.00,5000.00,aprovado
52998224725,2026-08-11T14:29:00.988612,12000.00,2000.00,rejeitado
52998224725,2026-08-11T14:29:00.998245,12000.00,8000.00,aprovado
52998224725,2026-08-11T14:29:01.010082,12000.00,12000.00,rejeitado
52998224725,2026-08-11T14:29:01.023347,12000.00,15000.00,rejeitado
45573022890,2026-08-11T14:29:01.029774,2500.00,5000.00,aprovado
45573022890,2026-08-11T14:34:38.335466,2500.00,5000.00,aprovado
52998224725,2026-08-11T14:34:38.344069,12000.00,2000.00,rejeitado
52998224725,2026-08-11T14:34:38.354740,12000.00,8000.00,aprovado
52998224725,2026-08-11T14:34:38.369189,12000.00,12000.00,rejeitado
52998224725,2026-08-11T14:34:38.382581,12000.00,15000.00,rejeitado
45573022890,2026-08-11T14:34:38.386212,2500.00,5000.00,aprovado
52998224725,2026-08-11T14:50:49.871831,12000.00,15000.00,rejeitado
45573022890,2026-08-11T14:52:11.848549,2500.00,5000.00,aprovado
52998224725,2026-08-11T14:52:11.856306,12000.00,2000.00,rejeitado
52998224725,2026-08-11T14:52:11.864447,12000.00,8000.00,aprovado
52998224725,2026-08-11T14:52:11.876186,12000.00,12000.00,rejeitado
52998224725,2026-08-11T14:52:11.886701,12000.00,15000.00,rejeitado
45573022890,2026-08-11T14:52:11.890691,2500.00,5000.00,aprovado
11144477735,2026-08-11T15:00:29.864029,5000.00,8000.00,rejeitado
45573022890,2026-08-11T15:06:11.309566,2500.00,5000.00,aprovado
52998224725,2026-08-11T15:06:11.315241,12000.00,2000.00,rejeitado
52998224725,2026-08-11T15:06:11.321695,12000.00,8000.00,aprovado
52998224725,2026-08-11T15:06:11.330794,12000.00,12000.00,rejeitado
52998224725,2026-08-11T15:06:11.338407,12000.00,15000.00,rejeitado
45573022890,2026-08-11T15:06:11.340984,2500.00,5000.00,aprovado
12345678909,2026-08-11T15:11:14.874364,6000.00,10000.00,rejeitado
45573022890,2026-08-11T15:15:21.941537,2500.00,5000.00,aprovado
52998224725,2026-08-11T15:15:21.950122,12000.00,2000.00,rejeitado
52998224725,2026-08-11T15:15:21.957646,12000.00,8000.00,aprovado
52998224725,2026-08-11T15:15:21.965163,12000.00,12000.00,rejeitado
52998224725,2026-08-11T15:15:21.971978,12000.00,15000.00,rejeitado
45573022890,2026-08-11T15:15:21.975783,2500.00,5000.00,aprovado
45573022890,2026-08-11T15:16:36.624082,2500.00,5000.00,aprovado
52998224725,2026-08-11T15:16:36.632825,12000.00,2000.00,rejeitado
52998224725,2026-08-11T15:16:36.640005,12000.00,8000.00,aprovado
52998224725,2026-08-11T15:16:36.648104,12000.00,12000.00,rejeitado
52998224725,2026-08-11T15:16:36.654941,12000.00,15000.00,rejeitado
45573022890,2026-08-11T15:16:36.657563,2500.00,5000.00,aprovado
45573022890,2026-08-11T15:24:12.334181,2500.00,5000.00,aprovado
45573022890,2026-08-11T15:25:14.286828,2500.00,5000.00,aprovado
52998224725,2026-08-11T15:25:14.295573,12000.00,2000.00,rejeitado
52998224725,2026-08-11T15:25:14.315221,12000.00,8000.00,aprovado
52998224725,2026-08-11T15:25:14.349129,12000.00,12000.00,rejeitado
52998224725,2026-08-11T15:25:14.371472,12000.00,15000.00,rejeitado
45573022890,2026-08-11T15:25:14.375860,2500.00,5000.00,aprovado
45573022890,2026-08-11T16:18:20.595291,2500.00,5000.00,aprovado
52998224725,2026-08-11T16:18:20.604982,12000.00,2000.00,rejeitado
52998224725,2026-08-11T16:18:20.613405,12000.00,8000.00,aprovado
52998224725,2026-08-11T16:18:20.621278,12000.00,12000.00,rejeitado
52998224725,2026-08-11T16:18:20.628573,12000.00,15000.00,rejeitado
45573022890,2026-08-11T16:18:20.631016,2500.00,5000.00,aprovado
45573022890,2026-08-11T16:20:55.024393,2500.00,5000.00,aprovado
52998224725,2026-08-11T16:20:55.032169,12000.00,2000.00,rejeitado
52998224725,2026-08-11T16:20:55.039154,12000.00,8000.00,aprovado
52998224725,2026-08-11T16:20:55.047369,12000.00,12000.00,rejeitado
52998224725,2026-08-11T16:20:55.053519,12000.00,15000.00,rejeitado
45573022890,2026-08-11T16:20:55.057709,2500.00,5000.00,aprovado
45573022890,2026-08-11T16:23:08.721698,5000.00,100.00,aprovado
45573022890,2026-08-11T18:47:14.754093,2500.00,5000.00,aprovado
52998224725,2026-08-11T18:47:14.767559,12000.00,2000.00,rejeitado
52998224725,2026-08-11T18:47:14.774845,12000.00,8000.00,aprovado
52998224725,2026-08-11T18:47:14.794595,12000.00,12000.00,rejeitado
52998224725,2026-08-11T18:47:14.807754,12000.00,15000.00,rejeitado
45573022890,2026-08-11T18:47:14.813144,2500.00,5000.00,aprovado
45573022890,2026-08-11T20:02:18.892114,2500.00,5000.00,aprovado
52998224725,2026-08-11T20:02:18.916530,12000.00,2000.00,rejeitado
52998224725,2026-08-11T20:02:18.929735,12000.00,8000.00,aprovado
52998224725,2026-08-11T20:02:18.967821,12000.00,12000.00,rejeitado
52998224725,2026-08-11T20:02:18.980953,12000.00,15000.00,rejeitado
45573022890,2026-08-11T20:02:18.985529,2500.00,5000.00,aprovado
45573022890,2026-08-11T20:48:01.889312,5000.00,10.00,aprovado
45573022890,2026-08-11T20:48:45.199700,10.00,10000.00,aprovado
45573022890,2026-08-11T20:56:51.489317,2500.00,5000.00,aprovado
45573022890,2026-08-11T21:58:10.398318,2500.00,5000.00,aprovado
52998224725,2026-08-11T21:58:10.416450,12000.00,2000.00,rejeitado
52998224725,2026-08-11T21:58:10.435189,12000.00,8000.00,aprovado
52998224725,2026-08-11T21:58:10.448581,12000.00,12000.00,rejeitado
52998224725,2026-08-11T21:58:10.461242,12000.00,15000.00,rejeitado
45573022890,2026-08-11T21:58:10.467383,2500.00,5000.00,aprovado
45573022890,2026-08-12T10:25:17.057527,2500.00,5000.00,aprovado
52998224725,2026-08-12T10:25:17.224985,12000.00,2000.00,rejeitado
52998224725,2026-08-12T10:25:17.271339,12000.00,8000.00,aprovado
52998224725,2026-08-12T10:25:17.296637,12000.00,12000.00,rejeitado
52998224725,2026-08-12T10:25:17.302634,12000.00,15000.00,rejeitado
45573022890,2026-08-12T10:25:17.306726,2500.00,5000.00,aprovado
45573022890,2026-08-12T11:03:29.267363,2500.00,5000.00,aprovado
52998224725,2026-08-12T11:03:29.296081,12000.00,2000.00,rejeitado
52998224725,2026-08-12T11:03:29.307055,12000.00,8000.00,aprovado
52998224725,2026-08-12T11:03:29.330959,12000.00,12000.00,rejeitado
52998224725,2026-08-12T11:03:29.343722,12000.00,15000.00,rejeitado
45573022890,2026-08-12T11:03:29.348289,2500.00,5000.00,aprovado
45573022890,2026-08-12T11:27:08.426354,2500.00,5000.00,aprovado
52998224725,2026-08-12T11:27:08.437497,12000.00,2000.00,rejeitado
52998224725,2026-08-12T11:27:08.457231,12000.00,8000.00,aprovado
52998224725,2026-08-12T11:27:08.471271,12000.00,12000.00,rejeitado
52998224725,2026-08-12T11:27:08.478526,12000.00,15000.00,rejeitado
45573022890,2026-08-12T11:27:08.484010,2500.00,5000.00,aprovado
45573022890,2026-08-12T11:29:15.842944,2500.00,5000.00,aprovado
52998224725,2026-08-12T11:29:15.856504,12000.00,2000.00,rejeitado
52998224725,2026-08-12T11:29:15.864851,12000.00,8000.00,aprovado
52998224725,2026-08-12T11:29:15.877839,12000.00,12000.00,rejeitado
52998224725,2026-08-12T11:29:15.887876,12000.00,15000.00,rejeitado
45573022890,2026-08-12T11:29:15.894525,2500.00,5000.00,aprovado
45573022890,2026-08-12T15:17:08.045398,2500.00,5000.00,aprovado
52998224725,2026-08-12T15:17:08.055717,12000.00,2000.00,rejeitado
52998224725,2026-08-12T15:17:08.060862,12000.00,8000.00,aprovado
52998224725,2026-08-12T15:17:08.074266,12000.00,12000.00,rejeitado
52998224725,2026-08-12T15:17:08.076498,12000.00,15000.00,rejeitado
45573022890,2026-08-12T15:17:08.077150,2500.00,5000.00,aprovado
